dx,days_since_index,n
04112,-78,4
04112,-77,3
04112,-76,0
04112,-75,3
04112,-74,0
04112,-73,1
04112,-72,0
04112,-71,3
04112,-70,0
04112,-69,2
04112,-68,0
04112,-67,1
04112,-66,4
04112,-65,1
04112,-64,5
04112,-63,3
04112,-62,4
04112,-61,3
04112,-60,2
04112,-59,4
04112,-58,0
04112,-57,2
04112,-56,4
04112,-55,3
04112,-54,2
04112,-53,2
04112,-52,1
04112,-51,3
04112,-50,3
04112,-49,2
04112,-48,3
04112,-47,1
04112,-46,2
04112,-45,6
04112,-44,4
04112,-43,0
04112,-42,3
04112,-41,3
04112,-40,6
04112,-39,0
04112,-38,0
04112,-37,2
04112,-36,2
04112,-35,3
04112,-34,6
04112,-33,2
04112,-32,5
04112,-31,6
04112,-30,0
04112,-29,4
04112,-28,5
04112,-27,1
04112,-26,4
04112,-25,2
04112,-24,5
04112,-23,2
04112,-22,1
04112,-21,2
04112,-20,4
04112,-19,4
04112,-18,5
04112,-17,2
04112,-16,2
04112,-15,3
04112,-14,3
04112,-13,4
04112,-12,5
04112,-11,7
04112,-10,6
04112,-9,3
04112,-8,5
04112,-7,6
04112,-6,7
04112,-5,5
04112,-4,4
04112,-3,8
04112,-2,3
04112,-1,5
042,-365,3
042,-364,5
042,-363,2
042,-362,5
042,-361,4
042,-360,2
042,-359,1
042,-358,0
042,-357,2
042,-356,1
042,-355,5
042,-354,7
042,-353,2
042,-352,4
042,-351,2
042,-350,2
042,-349,3
042,-348,3
042,-347,4
042,-346,5
042,-345,4
042,-344,3
042,-343,5
042,-342,4
042,-341,0
042,-340,3
042,-339,9
042,-338,7
042,-337,3
042,-336,2
042,-335,3
042,-334,5
042,-333,1
042,-332,1
042,-331,5
042,-330,2
042,-329,4
042,-328,4
042,-327,0
042,-326,3
042,-325,7
042,-324,4
042,-323,5
042,-322,2
042,-321,2
042,-320,4
042,-319,8
042,-318,6
042,-317,1
042,-316,2
042,-315,2
042,-314,3
042,-313,7
042,-312,3
042,-311,4
042,-310,3
042,-309,1
042,-308,2
042,-307,7
042,-306,2
042,-305,1
042,-304,1
042,-303,5
042,-302,0
042,-301,5
042,-300,2
042,-299,6
042,-298,3
042,-297,5
042,-296,4
042,-295,9
042,-294,3
042,-293,3
042,-292,7
042,-291,1
042,-290,4
042,-289,2
042,-288,3
042,-287,2
042,-286,3
042,-285,3
042,-284,4
042,-283,7
042,-282,5
042,-281,3
042,-280,2
042,-279,6
042,-278,7
042,-277,2
042,-276,7
042,-275,3
042,-274,5
042,-273,3
042,-272,6
042,-271,6
042,-270,0
042,-269,1
042,-268,4
042,-267,4
042,-266,2
042,-265,0
042,-264,6
042,-263,4
042,-262,5
042,-261,7
042,-260,6
042,-259,4
042,-258,4
042,-257,3
042,-256,5
042,-255,8
042,-254,5
042,-253,4
042,-252,3
042,-251,5
042,-250,6
042,-249,0
042,-248,3
042,-247,6
042,-246,5
042,-245,5
042,-244,6
042,-243,2
042,-242,4
042,-241,4
042,-240,4
042,-239,7
042,-238,4
042,-237,2
042,-236,2
042,-235,9
042,-234,2
042,-233,2
042,-232,9
042,-231,7
042,-230,4
042,-229,2
042,-228,5
042,-227,2
042,-226,4
042,-225,3
042,-224,2
042,-223,3
042,-222,6
042,-221,2
042,-220,2
042,-219,4
042,-218,4
042,-217,10
042,-216,0
042,-215,2
042,-214,0
042,-213,8
042,-212,4
042,-211,10
042,-210,9
042,-209,9
042,-208,7
042,-207,1
042,-206,1
042,-205,4
042,-204,6
042,-203,3
042,-202,4
042,-201,6
042,-200,5
042,-199,7
042,-198,10
042,-197,12
042,-196,9
042,-195,4
042,-194,6
042,-193,3
042,-192,5
042,-191,6
042,-190,8
042,-189,6
042,-188,9
042,-187,10
042,-186,9
042,-185,7
042,-184,7
042,-183,7
042,-182,4
042,-181,2
042,-180,8
042,-179,6
042,-178,8
042,-177,9
042,-176,10
042,-175,9
042,-174,5
042,-173,1
042,-172,6
042,-171,3
042,-170,6
042,-169,8
042,-168,3
042,-167,6
042,-166,7
042,-165,9
042,-164,0
042,-163,8
042,-162,5
042,-161,6
042,-160,5
042,-159,9
042,-158,4
042,-157,4
042,-156,8
042,-155,3
042,-154,2
042,-153,8
042,-152,5
042,-151,2
042,-150,8
042,-149,1
042,-148,5
042,-147,3
042,-146,5
042,-145,8
042,-144,6
042,-143,10
042,-142,2
042,-141,6
042,-140,6
042,-139,3
042,-138,16
042,-137,7
042,-136,7
042,-135,12
042,-134,10
042,-133,0
042,-132,3
042,-131,10
042,-130,10
042,-129,10
042,-128,8
042,-127,6
042,-126,5
042,-125,11
042,-124,8
042,-123,0
042,-122,5
042,-121,4
042,-120,6
042,-119,4
042,-118,10
042,-117,10
042,-116,2
042,-115,8
042,-114,6
042,-113,6
042,-112,7
042,-111,8
042,-110,7
042,-109,1
042,-108,11
042,-107,9
042,-106,7
042,-105,3
042,-104,5
042,-103,9
042,-102,5
042,-101,14
042,-100,8
042,-99,8
042,-98,14
042,-97,3
042,-96,10
042,-95,5
042,-94,0
042,-93,5
042,-92,5
042,-91,12
042,-90,10
042,-89,13
042,-88,12
042,-87,4
042,-86,9
042,-85,11
042,-84,9
042,-83,18
042,-82,4
042,-81,15
042,-80,2
042,-79,9
042,-78,12
042,-77,1
042,-76,6
042,-75,6
042,-74,3
042,-73,7
042,-72,8
042,-71,15
042,-70,8
042,-69,9
042,-68,13
042,-67,10
042,-66,7
042,-65,11
042,-64,6
042,-63,13
042,-62,13
042,-61,9
042,-60,9
042,-59,16
042,-58,22
042,-57,9
042,-56,9
042,-55,12
042,-54,3
042,-53,11
042,-52,10
042,-51,8
042,-50,9
042,-49,10
042,-48,13
042,-47,9
042,-46,10
042,-45,7
042,-44,20
042,-43,11
042,-42,18
042,-41,8
042,-40,20
042,-39,12
042,-38,13
042,-37,10
042,-36,9
042,-35,13
042,-34,12
042,-33,18
042,-32,6
042,-31,18
042,-30,8
042,-29,13
042,-28,24
042,-27,14
042,-26,19
042,-25,20
042,-24,12
042,-23,6
042,-22,15
042,-21,25
042,-20,22
042,-19,17
042,-18,17
042,-17,11
042,-16,12
042,-15,10
042,-14,25
042,-13,19
042,-12,22
042,-11,12
042,-10,16
042,-9,16
042,-8,18
042,-7,16
042,-6,20
042,-5,26
042,-4,29
042,-3,21
042,-2,6
042,-1,27
0539,-365,0
0539,-364,1
0539,-363,0
0539,-362,0
0539,-361,0
0539,-360,2
0539,-359,0
0539,-358,1
0539,-357,0
0539,-356,0
0539,-355,0
0539,-354,1
0539,-353,1
0539,-352,0
0539,-351,3
0539,-350,0
0539,-349,0
0539,-348,0
0539,-347,0
0539,-346,0
0539,-345,0
0539,-344,2
0539,-343,0
0539,-342,0
0539,-341,0
0539,-340,2
0539,-339,0
0539,-338,0
0539,-337,2
0539,-336,0
0539,-335,1
0539,-334,1
0539,-333,0
0539,-332,1
0539,-331,2
0539,-330,0
0539,-329,1
0539,-328,1
0539,-327,0
0539,-326,2
0539,-325,2
0539,-324,3
0539,-323,1
0539,-322,1
0539,-321,1
0539,-320,1
0539,-319,2
0539,-318,0
0539,-317,4
0539,-316,1
0539,-315,1
0539,-314,1
0539,-313,1
0539,-312,3
0539,-311,2
0539,-310,0
0539,-309,0
0539,-308,1
0539,-307,2
0539,-306,0
0539,-305,0
0539,-304,2
0539,-303,2
0539,-302,0
0539,-301,3
0539,-300,0
0539,-299,2
0539,-298,1
0539,-297,0
0539,-296,0
0539,-295,2
0539,-294,0
0539,-293,1
0539,-292,1
0539,-291,1
0539,-290,0
0539,-289,2
0539,-288,2
0539,-287,1
0539,-286,2
0539,-285,0
0539,-284,1
0539,-283,4
0539,-282,1
0539,-281,1
0539,-280,1
0539,-279,1
0539,-278,1
0539,-277,2
0539,-276,2
0539,-275,2
0539,-274,1
0539,-273,1
0539,-272,1
0539,-271,3
0539,-270,1
0539,-269,2
0539,-268,0
0539,-267,0
0539,-266,0
0539,-265,1
0539,-264,0
0539,-263,4
0539,-262,0
0539,-261,0
0539,-260,1
0539,-259,1
0539,-258,0
0539,-257,1
0539,-256,2
0539,-255,3
0539,-254,0
0539,-253,2
0539,-252,0
0539,-251,0
0539,-250,1
0539,-249,2
0539,-248,3
0539,-247,2
0539,-246,0
0539,-245,1
0539,-244,0
0539,-243,2
0539,-242,4
0539,-241,0
0539,-240,2
0539,-239,0
0539,-238,1
0539,-237,0
0539,-236,2
0539,-235,1
0539,-234,0
0539,-233,0
0539,-232,3
0539,-231,0
0539,-230,0
0539,-229,1
0539,-228,3
0539,-227,4
0539,-226,2
0539,-225,2
0539,-224,1
0539,-223,1
0539,-222,2
0539,-221,1
0539,-220,0
0539,-219,0
0539,-218,1
0539,-217,1
0539,-216,2
0539,-215,1
0539,-214,3
0539,-213,0
0539,-212,0
0539,-211,1
0539,-210,0
0539,-209,1
0539,-208,1
0539,-207,0
0539,-206,4
0539,-205,1
0539,-204,1
0539,-203,1
0539,-202,3
0539,-201,0
0539,-200,2
0539,-199,0
0539,-198,0
0539,-197,1
0539,-196,1
0539,-195,1
0539,-194,2
0539,-193,3
0539,-192,2
0539,-191,2
0539,-190,2
0539,-189,2
0539,-188,5
0539,-187,2
0539,-186,2
0539,-185,0
0539,-184,2
0539,-183,1
0539,-182,1
0539,-181,0
0539,-180,1
0539,-179,2
0539,-178,2
0539,-177,3
0539,-176,5
0539,-175,1
0539,-174,0
0539,-173,2
0539,-172,1
0539,-171,2
0539,-170,0
0539,-169,1
0539,-168,1
0539,-167,1
0539,-166,3
0539,-165,1
0539,-164,0
0539,-163,1
0539,-162,2
0539,-161,3
0539,-160,2
0539,-159,2
0539,-158,2
0539,-157,3
0539,-156,0
0539,-155,0
0539,-154,2
0539,-153,0
0539,-152,3
0539,-151,0
0539,-150,3
0539,-149,0
0539,-148,3
0539,-147,3
0539,-146,2
0539,-145,1
0539,-144,1
0539,-143,3
0539,-142,3
0539,-141,0
0539,-140,0
0539,-139,5
0539,-138,1
0539,-137,2
0539,-136,3
0539,-135,0
0539,-134,2
0539,-133,2
0539,-132,3
0539,-131,2
0539,-130,5
0539,-129,3
0539,-128,1
0539,-127,2
0539,-126,0
0539,-125,3
0539,-124,1
0539,-123,1
0539,-122,0
0539,-121,3
0539,-120,1
0539,-119,1
0539,-118,1
0539,-117,5
0539,-116,1
0539,-115,3
0539,-114,1
0539,-113,3
0539,-112,1
0539,-111,0
0539,-110,3
0539,-109,0
0539,-108,0
0539,-107,0
0539,-106,1
0539,-105,1
0539,-104,1
0539,-103,2
0539,-102,0
0539,-101,1
0539,-100,1
0539,-99,0
0539,-98,6
0539,-97,0
0539,-96,1
0539,-95,2
0539,-94,1
0539,-93,1
0539,-92,4
0539,-91,0
0539,-90,1
0539,-89,0
0539,-88,3
0539,-87,2
0539,-86,4
0539,-85,2
0539,-84,1
0539,-83,1
0539,-82,1
0539,-81,4
0539,-80,2
0539,-79,4
0539,-78,0
0539,-77,1
0539,-76,2
0539,-75,0
0539,-74,3
0539,-73,1
0539,-72,2
0539,-71,1
0539,-70,3
0539,-69,0
0539,-68,4
0539,-67,2
0539,-66,2
0539,-65,2
0539,-64,2
0539,-63,5
0539,-62,0
0539,-61,2
0539,-60,2
0539,-59,2
0539,-58,0
0539,-57,2
0539,-56,2
0539,-55,2
0539,-54,0
0539,-53,1
0539,-52,2
0539,-51,2
0539,-50,0
0539,-49,2
0539,-48,2
0539,-47,1
0539,-46,3
0539,-45,1
0539,-44,1
0539,-43,1
0539,-42,2
0539,-41,2
0539,-40,3
0539,-39,4
0539,-38,2
0539,-37,2
0539,-36,1
0539,-35,3
0539,-34,0
0539,-33,4
0539,-32,0
0539,-31,2
0539,-30,4
0539,-29,1
0539,-28,2
0539,-27,4
0539,-26,5
0539,-25,1
0539,-24,3
0539,-23,1
0539,-22,2
0539,-21,0
0539,-20,3
0539,-19,3
0539,-18,0
0539,-17,0
0539,-16,0
0539,-15,0
0539,-14,2
0539,-13,4
0539,-12,4
0539,-11,0
0539,-10,2
0539,-9,1
0539,-8,1
0539,-7,2
0539,-6,1
0539,-5,1
0539,-4,1
0539,-3,0
0539,-2,6
0539,-1,2
07032,-365,2
07032,-364,2
07032,-363,2
07032,-362,0
07032,-361,0
07032,-360,0
07032,-359,1
07032,-358,1
07032,-357,1
07032,-356,1
07032,-355,2
07032,-354,0
07032,-353,1
07032,-352,0
07032,-351,0
07032,-350,0
07032,-349,1
07032,-348,1
07032,-347,2
07032,-346,0
07032,-345,0
07032,-344,1
07032,-343,1
07032,-342,2
07032,-341,1
07032,-340,2
07032,-339,0
07032,-338,0
07032,-337,1
07032,-336,0
07032,-335,0
07032,-334,0
07032,-333,0
07032,-332,1
07032,-331,2
07032,-330,1
07032,-329,2
07032,-328,0
07032,-327,1
07032,-326,3
07032,-325,2
07032,-324,0
07032,-323,0
07032,-322,2
07032,-321,0
07032,-320,1
07032,-319,1
07032,-318,2
07032,-317,1
07032,-316,3
07032,-315,1
07032,-314,1
07032,-313,2
07032,-312,0
07032,-311,1
07032,-310,1
07032,-309,2
07032,-308,0
07032,-307,2
07032,-306,2
07032,-305,0
07032,-304,2
07032,-303,1
07032,-302,1
07032,-301,1
07032,-300,2
07032,-299,0
07032,-298,0
07032,-297,2
07032,-296,1
07032,-295,0
07032,-294,2
07032,-293,2
07032,-292,0
07032,-291,1
07032,-290,0
07032,-289,0
07032,-288,1
07032,-287,0
07032,-286,0
07032,-285,1
07032,-284,1
07032,-283,0
07032,-282,1
07032,-281,1
07032,-280,0
07032,-279,0
07032,-278,0
07032,-277,0
07032,-276,2
07032,-275,1
07032,-274,1
07032,-273,1
07032,-272,1
07032,-271,0
07032,-270,0
07032,-269,2
07032,-268,2
07032,-267,0
07032,-266,2
07032,-265,0
07032,-264,0
07032,-263,0
07032,-262,1
07032,-261,0
07032,-260,1
07032,-259,1
07032,-258,1
07032,-257,1
07032,-256,1
07032,-255,1
07032,-254,2
07032,-253,0
07032,-252,0
07032,-251,2
07032,-250,1
07032,-249,3
07032,-248,2
07032,-247,1
07032,-246,0
07032,-245,1
07032,-244,0
07032,-243,1
07032,-242,2
07032,-241,1
07032,-240,2
07032,-239,1
07032,-238,2
07032,-237,1
07032,-236,1
07032,-235,1
07032,-234,1
07032,-233,1
07032,-232,2
07032,-231,0
07032,-230,2
07032,-229,1
07032,-228,0
07032,-227,1
07032,-226,0
07032,-225,1
07032,-224,1
07032,-223,2
07032,-222,0
07032,-221,0
07032,-220,0
07032,-219,2
07032,-218,1
07032,-217,1
07032,-216,0
07032,-215,0
07032,-214,1
07032,-213,0
07032,-212,2
07032,-211,3
07032,-210,0
07032,-209,0
07032,-208,1
07032,-207,2
07032,-206,1
07032,-205,1
07032,-204,1
07032,-203,1
07032,-202,0
07032,-201,1
07032,-200,0
07032,-199,0
07032,-198,2
07032,-197,1
07032,-196,0
07032,-195,1
07032,-194,1
07032,-193,1
07032,-192,1
07032,-191,3
07032,-190,2
07032,-189,2
07032,-188,0
07032,-187,0
07032,-186,0
07032,-185,0
07032,-184,0
07032,-183,1
07032,-182,1
07032,-181,1
07032,-180,1
07032,-179,1
07032,-178,1
07032,-177,0
07032,-176,2
07032,-175,0
07032,-174,0
07032,-173,0
07032,-172,0
07032,-171,1
07032,-170,1
07032,-169,1
07032,-168,2
07032,-167,1
07032,-166,2
07032,-165,0
07032,-164,2
07032,-163,1
07032,-162,1
07032,-161,0
07032,-160,0
07032,-159,0
07032,-158,2
07032,-157,1
07032,-156,1
07032,-155,0
07032,-154,1
07032,-153,2
07032,-152,3
07032,-151,0
07032,-150,2
07032,-149,1
07032,-148,2
07032,-147,1
07032,-146,2
07032,-145,1
07032,-144,0
07032,-143,0
07032,-142,2
07032,-141,2
07032,-140,0
07032,-139,0
07032,-138,2
07032,-137,2
07032,-136,1
07032,-135,2
07032,-134,0
07032,-133,1
07032,-132,0
07032,-131,2
07032,-130,0
07032,-129,0
07032,-128,0
07032,-127,0
07032,-126,1
07032,-125,1
07032,-124,2
07032,-123,2
07032,-122,1
07032,-121,1
07032,-120,0
07032,-119,0
07032,-118,1
07032,-117,4
07032,-116,3
07032,-115,0
07032,-114,0
07032,-113,1
07032,-112,0
07032,-111,0
07032,-110,1
07032,-109,0
07032,-108,2
07032,-107,2
07032,-106,1
07032,-105,3
07032,-104,1
07032,-103,1
07032,-102,0
07032,-101,0
07032,-100,1
07032,-99,1
07032,-98,1
07032,-97,3
07032,-96,2
07032,-95,1
07032,-94,3
07032,-93,0
07032,-92,2
07032,-91,1
07032,-90,1
07032,-89,2
07032,-88,3
07032,-87,3
07032,-86,1
07032,-85,1
07032,-84,2
07032,-83,0
07032,-82,0
07032,-81,4
07032,-80,1
07032,-79,1
07032,-78,0
07032,-77,1
07032,-76,2
07032,-75,0
07032,-74,2
07032,-73,1
07032,-72,0
07032,-71,0
07032,-70,2
07032,-69,1
07032,-68,0
07032,-67,1
07032,-66,0
07032,-65,3
07032,-64,1
07032,-63,1
07032,-62,0
07032,-61,1
07032,-60,4
07032,-59,1
07032,-58,1
07032,-57,3
07032,-56,3
07032,-55,4
07032,-54,2
07032,-53,2
07032,-52,1
07032,-51,3
07032,-50,1
07032,-49,3
07032,-48,1
07032,-47,4
07032,-46,0
07032,-45,3
07032,-44,4
07032,-43,1
07032,-42,2
07032,-41,4
07032,-40,3
07032,-39,0
07032,-38,3
07032,-37,3
07032,-36,1
07032,-35,1
07032,-34,3
07032,-33,3
07032,-32,3
07032,-31,3
07032,-30,3
07032,-29,3
07032,-28,4
07032,-27,0
07032,-26,0
07032,-25,2
07032,-24,2
07032,-23,2
07032,-22,1
07032,-21,3
07032,-20,2
07032,-19,3
07032,-18,0
07032,-17,1
07032,-16,3
07032,-15,0
07032,-14,4
07032,-13,1
07032,-12,0
07032,-11,2
07032,-10,0
07032,-9,3
07032,-8,0
07032,-7,1
07032,-6,0
07032,-5,5
07032,-4,3
07032,-3,7
07032,-2,1
07032,-1,4
07054,-365,1
07054,-364,1
07054,-363,1
07054,-362,5
07054,-361,3
07054,-360,0
07054,-359,1
07054,-358,1
07054,-357,1
07054,-356,0
07054,-355,0
07054,-354,0
07054,-353,1
07054,-352,0
07054,-351,1
07054,-350,2
07054,-349,4
07054,-348,2
07054,-347,0
07054,-346,0
07054,-345,1
07054,-344,3
07054,-343,0
07054,-342,0
07054,-341,0
07054,-340,1
07054,-339,0
07054,-338,0
07054,-337,0
07054,-336,0
07054,-335,4
07054,-334,2
07054,-333,4
07054,-332,4
07054,-331,0
07054,-330,3
07054,-329,1
07054,-328,2
07054,-327,2
07054,-326,3
07054,-325,3
07054,-324,4
07054,-323,2
07054,-322,2
07054,-321,5
07054,-320,1
07054,-319,4
07054,-318,4
07054,-317,0
07054,-316,1
07054,-315,0
07054,-314,0
07054,-313,1
07054,-312,2
07054,-311,3
07054,-310,0
07054,-309,3
07054,-308,0
07054,-307,3
07054,-306,2
07054,-305,2
07054,-304,1
07054,-303,1
07054,-302,2
07054,-301,5
07054,-300,2
07054,-299,0
07054,-298,1
07054,-297,3
07054,-296,6
07054,-295,5
07054,-294,0
07054,-293,4
07054,-292,2
07054,-291,3
07054,-290,2
07054,-289,2
07054,-288,0
07054,-287,5
07054,-286,2
07054,-285,0
07054,-284,0
07054,-283,1
07054,-282,6
07054,-281,0
07054,-280,5
07054,-279,1
07054,-278,5
07054,-277,1
07054,-276,1
07054,-275,5
07054,-274,0
07054,-273,0
07054,-272,2
07054,-271,0
07054,-270,2
07054,-269,1
07054,-268,4
07054,-267,4
07054,-266,3
07054,-265,0
07054,-264,0
07054,-263,3
07054,-262,3
07054,-261,6
07054,-260,1
07054,-259,2
07054,-258,0
07054,-257,2
07054,-256,3
07054,-255,2
07054,-254,0
07054,-253,3
07054,-252,1
07054,-251,2
07054,-250,2
07054,-249,1
07054,-248,4
07054,-247,3
07054,-246,2
07054,-245,0
07054,-244,2
07054,-243,2
07054,-242,2
07054,-241,3
07054,-240,1
07054,-239,1
07054,-238,1
07054,-237,1
07054,-236,0
07054,-235,1
07054,-234,4
07054,-233,3
07054,-232,0
07054,-231,4
07054,-230,3
07054,-229,0
07054,-228,2
07054,-227,3
07054,-226,3
07054,-225,4
07054,-224,2
07054,-223,2
07054,-222,1
07054,-221,0
07054,-220,3
07054,-219,3
07054,-218,1
07054,-217,2
07054,-216,4
07054,-215,4
07054,-214,0
07054,-213,2
07054,-212,3
07054,-211,2
07054,-210,5
07054,-209,0
07054,-208,2
07054,-207,0
07054,-206,1
07054,-205,3
07054,-204,5
07054,-203,0
07054,-202,3
07054,-201,2
07054,-200,3
07054,-199,0
07054,-198,1
07054,-197,2
07054,-196,3
07054,-195,1
07054,-194,0
07054,-193,1
07054,-192,3
07054,-191,3
07054,-190,3
07054,-189,2
07054,-188,3
07054,-187,1
07054,-186,2
07054,-185,0
07054,-184,0
07054,-183,2
07054,-182,3
07054,-181,5
07054,-180,0
07054,-179,5
07054,-178,2
07054,-177,2
07054,-176,3
07054,-175,3
07054,-174,0
07054,-173,2
07054,-172,3
07054,-171,0
07054,-170,2
07054,-169,2
07054,-168,2
07054,-167,1
07054,-166,3
07054,-165,5
07054,-164,6
07054,-163,3
07054,-162,6
07054,-161,0
07054,-160,1
07054,-159,4
07054,-158,2
07054,-157,4
07054,-156,1
07054,-155,3
07054,-154,5
07054,-153,1
07054,-152,3
07054,-151,6
07054,-150,2
07054,-149,0
07054,-148,1
07054,-147,5
07054,-146,3
07054,-145,3
07054,-144,2
07054,-143,7
07054,-142,4
07054,-141,6
07054,-140,7
07054,-139,2
07054,-138,2
07054,-137,1
07054,-136,2
07054,-135,3
07054,-134,5
07054,-133,4
07054,-132,3
07054,-131,3
07054,-130,4
07054,-129,3
07054,-128,3
07054,-127,1
07054,-126,3
07054,-125,5
07054,-124,4
07054,-123,0
07054,-122,4
07054,-121,2
07054,-120,3
07054,-119,4
07054,-118,4
07054,-117,3
07054,-116,4
07054,-115,1
07054,-114,6
07054,-113,3
07054,-112,7
07054,-111,0
07054,-110,1
07054,-109,1
07054,-108,4
07054,-107,1
07054,-106,7
07054,-105,3
07054,-104,1
07054,-103,5
07054,-102,5
07054,-101,2
07054,-100,3
07054,-99,4
07054,-98,4
07054,-97,4
07054,-96,6
07054,-95,3
07054,-94,2
07054,-93,3
07054,-92,4
07054,-91,7
07054,-90,3
07054,-89,4
07054,-88,2
07054,-87,5
07054,-86,3
07054,-85,3
07054,-84,8
07054,-83,8
07054,-82,5
07054,-81,9
07054,-80,4
07054,-79,3
07054,-78,4
07054,-77,4
07054,-76,4
07054,-75,5
07054,-74,8
07054,-73,6
07054,-72,4
07054,-71,6
07054,-70,6
07054,-69,4
07054,-68,4
07054,-67,4
07054,-66,1
07054,-65,6
07054,-64,6
07054,-63,9
07054,-62,9
07054,-61,4
07054,-60,5
07054,-59,5
07054,-58,0
07054,-57,5
07054,-56,5
07054,-55,6
07054,-54,5
07054,-53,7
07054,-52,7
07054,-51,3
07054,-50,3
07054,-49,3
07054,-48,7
07054,-47,0
07054,-46,6
07054,-45,8
07054,-44,13
07054,-43,8
07054,-42,14
07054,-41,9
07054,-40,2
07054,-39,5
07054,-38,8
07054,-37,3
07054,-36,6
07054,-35,7
07054,-34,10
07054,-33,4
07054,-32,7
07054,-31,6
07054,-30,9
07054,-29,8
07054,-28,4
07054,-27,13
07054,-26,2
07054,-25,6
07054,-24,9
07054,-23,9
07054,-22,7
07054,-21,2
07054,-20,3
07054,-19,4
07054,-18,3
07054,-17,5
07054,-16,9
07054,-15,8
07054,-14,9
07054,-13,3
07054,-12,10
07054,-11,3
07054,-10,7
07054,-9,5
07054,-8,0
07054,-7,6
07054,-6,2
07054,-5,8
07054,-4,14
07054,-3,6
07054,-2,5
07054,-1,5
07070,-365,2
07070,-364,0
07070,-363,1
07070,-362,0
07070,-361,2
07070,-360,2
07070,-359,0
07070,-358,2
07070,-357,0
07070,-356,1
07070,-355,0
07070,-354,0
07070,-353,3
07070,-352,1
07070,-351,2
07070,-350,2
07070,-349,1
07070,-348,2
07070,-347,1
07070,-346,0
07070,-345,1
07070,-344,0
07070,-343,2
07070,-342,1
07070,-341,3
07070,-340,0
07070,-339,0
07070,-338,0
07070,-337,1
07070,-336,2
07070,-335,1
07070,-334,1
07070,-333,2
07070,-332,2
07070,-331,0
07070,-330,1
07070,-329,2
07070,-328,0
07070,-327,1
07070,-326,0
07070,-325,0
07070,-324,0
07070,-323,0
07070,-322,1
07070,-321,2
07070,-320,0
07070,-319,1
07070,-318,1
07070,-317,0
07070,-316,1
07070,-315,2
07070,-314,1
07070,-313,2
07070,-312,1
07070,-311,4
07070,-310,0
07070,-309,0
07070,-308,0
07070,-307,0
07070,-306,0
07070,-305,1
07070,-304,0
07070,-303,2
07070,-302,1
07070,-301,3
07070,-300,0
07070,-299,2
07070,-298,2
07070,-297,0
07070,-296,3
07070,-295,1
07070,-294,3
07070,-293,2
07070,-292,3
07070,-291,2
07070,-290,0
07070,-289,1
07070,-288,0
07070,-287,1
07070,-286,1
07070,-285,4
07070,-284,0
07070,-283,0
07070,-282,2
07070,-281,0
07070,-280,1
07070,-279,1
07070,-278,0
07070,-277,0
07070,-276,0
07070,-275,2
07070,-274,7
07070,-273,2
07070,-272,0
07070,-271,3
07070,-270,1
07070,-269,1
07070,-268,2
07070,-267,0
07070,-266,3
07070,-265,1
07070,-264,1
07070,-263,3
07070,-262,0
07070,-261,1
07070,-260,0
07070,-259,3
07070,-258,0
07070,-257,1
07070,-256,1
07070,-255,0
07070,-254,2
07070,-253,3
07070,-252,2
07070,-251,1
07070,-250,0
07070,-249,0
07070,-248,2
07070,-247,3
07070,-246,0
07070,-245,2
07070,-244,2
07070,-243,2
07070,-242,2
07070,-241,0
07070,-240,3
07070,-239,0
07070,-238,3
07070,-237,3
07070,-236,2
07070,-235,3
07070,-234,1
07070,-233,4
07070,-232,2
07070,-231,1
07070,-230,0
07070,-229,0
07070,-228,0
07070,-227,2
07070,-226,0
07070,-225,3
07070,-224,0
07070,-223,2
07070,-222,2
07070,-221,0
07070,-220,3
07070,-219,2
07070,-218,2
07070,-217,1
07070,-216,2
07070,-215,1
07070,-214,3
07070,-213,0
07070,-212,2
07070,-211,0
07070,-210,1
07070,-209,0
07070,-208,1
07070,-207,2
07070,-206,5
07070,-205,0
07070,-204,1
07070,-203,3
07070,-202,0
07070,-201,4
07070,-200,1
07070,-199,3
07070,-198,2
07070,-197,2
07070,-196,0
07070,-195,1
07070,-194,0
07070,-193,0
07070,-192,0
07070,-191,2
07070,-190,0
07070,-189,1
07070,-188,5
07070,-187,0
07070,-186,3
07070,-185,0
07070,-184,2
07070,-183,2
07070,-182,0
07070,-181,0
07070,-180,0
07070,-179,0
07070,-178,0
07070,-177,1
07070,-176,2
07070,-175,1
07070,-174,5
07070,-173,1
07070,-172,3
07070,-171,0
07070,-170,0
07070,-169,2
07070,-168,3
07070,-167,2
07070,-166,0
07070,-165,0
07070,-164,3
07070,-163,1
07070,-162,2
07070,-161,3
07070,-160,0
07070,-159,2
07070,-158,3
07070,-157,0
07070,-156,1
07070,-155,1
07070,-154,2
07070,-153,2
07070,-152,2
07070,-151,3
07070,-150,0
07070,-149,1
07070,-148,0
07070,-147,0
07070,-146,0
07070,-145,3
07070,-144,1
07070,-143,1
07070,-142,1
07070,-141,1
07070,-140,4
07070,-139,2
07070,-138,2
07070,-137,3
07070,-136,1
07070,-135,0
07070,-134,3
07070,-133,2
07070,-132,3
07070,-131,3
07070,-130,0
07070,-129,3
07070,-128,2
07070,-127,2
07070,-126,0
07070,-125,0
07070,-124,1
07070,-123,0
07070,-122,0
07070,-121,2
07070,-120,0
07070,-119,1
07070,-118,1
07070,-117,2
07070,-116,2
07070,-115,2
07070,-114,0
07070,-113,3
07070,-112,5
07070,-111,1
07070,-110,2
